Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
A,14.80,23.64,1.79,1.82,100.00,,iButen,02/09/2023,15:19:10.388,416330.1501
A,14.80,23.64,1.76,1.78,100.00,,iButen,02/09/2023,15:19:10.701,416643.056
A,14.80,23.64,1.79,1.80,100.00,,iButen,02/09/2023,15:19:11.013,416956.7428
A,14.80,23.64,1.69,1.71,100.00,,iButen,02/09/2023,15:19:11.326,417267.9946
A,14.80,23.64,1.25,1.27,100.00,,iButen,02/09/2023,15:19:11.638,417580.0017
A,14.80,23.64,1.25,1.27,100.00,,iButen,02/09/2023,15:19:11.951,417893.1162
A,14.80,23.64,1.50,1.52,100.00,,iButen,02/09/2023,15:19:12.263,418205.7468
A,14.80,23.64,1.83,1.85,100.00,,iButen,02/09/2023,15:19:12.576,418519.2686
A,14.80,23.64,2.11,2.13,100.00,,iButen,02/09/2023,15:19:12.888,418830.5306
A,14.80,23.64,1.69,1.71,100.00,,iButen,02/09/2023,15:19:13.201,419143.1715
A,14.80,23.64,1.85,1.87,100.00,,iButen,02/09/2023,15:19:13.514,419455.542
A,14.80,23.64,1.62,1.64,100.00,,iButen,02/09/2023,15:19:13.826,419769.6843
A,14.80,23.64,1.65,1.67,100.00,,iButen,02/09/2023,15:19:14.139,420080.7104
A,14.80,23.64,1.65,1.67,100.00,,iButen,02/09/2023,15:19:14.451,420394.7626
A,14.80,23.64,2.00,2.02,100.00,,iButen,02/09/2023,15:19:14.764,420706.2145
A,14.80,23.64,1.84,1.86,100.00,,iButen,02/09/2023,15:19:15.076,421018.2502
A,14.80,23.64,1.83,1.85,100.00,,iButen,02/09/2023,15:19:15.389,421330.9052
A,14.80,23.64,1.79,1.81,100.00,,iButen,02/09/2023,15:19:15.701,421643.3141
A,14.80,23.64,1.81,1.84,100.00,,iButen,02/09/2023,15:19:16.014,421956.0171
A,14.80,23.64,2.53,2.56,100.00,,iButen,02/09/2023,15:19:16.326,422269.2514
A,14.80,23.64,3.65,3.70,100.00,,iButen,02/09/2023,15:19:16.639,422580.8542
A,14.80,23.64,4.33,4.39,100.00,,iButen,02/09/2023,15:19:16.952,422893.7595
A,14.80,23.64,4.33,4.39,100.00,,iButen,02/09/2023,15:19:17.264,423206.6671
A,14.80,23.64,4.12,4.16,100.00,,iButen,02/09/2023,15:19:17.577,423520.2226
A,14.80,23.64,3.00,3.04,100.00,,iButen,02/09/2023,15:19:17.889,423832.6027
A,14.80,23.64,2.39,2.41,100.00,,iButen,02/09/2023,15:19:18.202,424143.8926
A,14.80,23.64,1.79,1.81,100.00,,iButen,02/09/2023,15:19:18.514,424457.6837
A,14.80,23.64,1.64,1.67,100.00,,iButen,02/09/2023,15:19:18.827,424768.5912
A,14.80,23.64,1.91,1.93,100.00,,iButen,02/09/2023,15:19:19.139,425081.5211
A,14.80,23.64,1.97,2.00,100.00,,iButen,02/09/2023,15:19:19.452,425395.0402
A,14.80,23.64,1.97,2.00,100.00,,iButen,02/09/2023,15:19:19.765,425706.8464
A,14.80,23.64,2.07,2.10,100.00,,iButen,02/09/2023,15:19:20.077,426020.3712
A,14.80,23.64,1.97,1.99,100.00,,iButen,02/09/2023,15:19:20.390,426332.879
A,14.80,23.64,1.78,1.80,100.00,,iButen,02/09/2023,15:19:20.702,426644.119
A,14.80,23.64,1.75,1.77,100.00,,iButen,02/09/2023,15:19:21.015,426957.935
A,14.80,23.64,2.26,2.29,100.00,,iButen,02/09/2023,15:19:21.327,427270.4335
A,14.80,23.64,1.93,1.95,100.00,,iButen,02/09/2023,15:19:21.640,427583.0407
A,14.80,23.64,1.75,1.77,100.00,,iButen,02/09/2023,15:19:21.952,427895.5614
A,14.80,23.64,1.75,1.77,100.00,,iButen,02/09/2023,15:19:22.265,428206.9487
A,14.80,23.64,1.75,1.77,100.00,,iButen,02/09/2023,15:19:22.577,428520.6135
A,14.80,23.64,2.19,2.21,100.00,,iButen,02/09/2023,15:19:22.890,428833.1435
A,14.80,23.64,2.65,2.68,100.00,,iButen,02/09/2023,15:19:23.202,429144.5795
A,14.80,23.64,2.36,2.38,100.00,,iButen,02/09/2023,15:19:23.515,429458.2726
A,14.80,23.64,2.33,2.36,100.00,,iButen,02/09/2023,15:19:23.827,429770.7413
A,14.80,23.64,1.99,2.02,100.00,,iButen,02/09/2023,15:19:24.140,430083.363
A,14.80,23.64,2.22,2.25,100.00,,iButen,02/09/2023,15:19:24.453,430395.9314
A,14.80,23.64,2.48,2.51,100.00,,iButen,02/09/2023,15:19:24.765,430707.4996
A,14.80,23.64,2.48,2.51,100.00,,iButen,02/09/2023,15:19:25.077,431019.2805
A,14.80,23.64,2.42,2.45,100.00,,iButen,02/09/2023,15:19:25.390,431333.5133
A,14.80,23.64,2.39,2.42,100.00,,iButen,02/09/2023,15:19:25.703,431644.6689
A,14.80,23.64,2.48,2.52,100.00,,iButen,02/09/2023,15:19:26.015,431958.5441
A,14.80,23.64,2.06,2.09,100.00,,iButen,02/09/2023,15:19:26.328,432269.6366
A,14.80,23.64,1.86,1.87,100.00,,iButen,02/09/2023,15:19:26.640,432583.6314
A,14.80,23.64,2.11,2.14,100.00,,iButen,02/09/2023,15:19:26.953,432896.171
A,14.80,23.64,2.47,2.50,100.00,,iButen,02/09/2023,15:19:27.265,433207.7825
A,14.80,23.64,2.47,2.50,100.00,,iButen,02/09/2023,15:19:27.578,433519.5727
A,14.80,23.64,2.63,2.66,100.00,,iButen,02/09/2023,15:19:27.890,433833.7652
A,14.80,23.64,2.42,2.45,100.00,,iButen,02/09/2023,15:19:28.203,434144.6546
A,14.80,23.64,2.79,2.82,100.00,,iButen,02/09/2023,15:19:28.515,434458.7344
A,14.80,23.64,2.09,2.11,100.00,,iButen,02/09/2023,15:19:28.828,434769.8874
A,14.80,23.64,1.93,1.96,100.00,,iButen,02/09/2023,15:19:29.140,435083.6502
A,14.80,23.64,1.93,1.96,100.00,,iButen,02/09/2023,15:19:29.453,435396.5278
A,14.80,23.64,2.10,2.12,100.00,,iButen,02/09/2023,15:19:29.766,435708.2342
A,14.80,23.64,2.25,2.27,100.00,,iButen,02/09/2023,15:19:30.078,436021.4875
A,14.80,23.64,2.30,2.32,100.00,,iButen,02/09/2023,15:19:30.391,436334.1914
A,14.80,23.64,2.29,2.32,100.00,,iButen,02/09/2023,15:19:30.703,436645.4558
A,14.80,23.64,2.22,2.25,100.00,,iButen,02/09/2023,15:19:31.016,436959.2914
A,14.80,23.64,1.85,1.88,100.00,,iButen,02/09/2023,15:19:31.328,437270.3911
A,14.80,23.64,1.85,1.88,100.00,,iButen,02/09/2023,15:19:31.641,437584.3372
A,14.80,23.64,1.90,1.93,100.00,,iButen,02/09/2023,15:19:31.953,437896.8339
A,14.80,23.64,2.07,2.09,100.00,,iButen,02/09/2023,15:19:32.266,438209.2323
A,14.80,23.64,2.35,2.38,100.00,,iButen,02/09/2023,15:19:32.579,438522.1084
A,14.80,23.64,2.30,2.32,100.00,,iButen,02/09/2023,15:19:32.891,438834.5861
A,14.80,23.64,2.30,2.32,100.00,,iButen,02/09/2023,15:19:33.204,439146.0897
A,14.80,23.64,2.64,2.68,100.00,,iButen,02/09/2023,15:19:33.517,439460.0571
A,14.80,23.64,2.16,2.19,100.00,,iButen,02/09/2023,15:19:33.829,439771.192
A,14.80,23.64,2.16,2.18,100.00,,iButen,02/09/2023,15:19:34.142,440085.0765
A,14.80,23.64,2.16,2.18,100.00,,iButen,02/09/2023,15:19:34.454,440397.5627
A,14.80,23.64,2.18,2.21,100.00,,iButen,02/09/2023,15:19:34.767,440709.3457
A,14.80,23.64,2.56,2.59,100.00,,iButen,02/09/2023,15:19:35.079,441022.7086
A,14.80,23.64,2.81,2.84,100.00,,iButen,02/09/2023,15:19:35.392,441335.2674
A,14.80,23.64,2.63,2.66,100.00,,iButen,02/09/2023,15:19:35.705,441646.4717
A,14.80,23.64,2.33,2.36,100.00,,iButen,02/09/2023,15:19:36.017,441959.721
A,14.80,23.64,2.98,3.02,100.00,,iButen,02/09/2023,15:19:36.330,442271.9752
A,14.80,23.64,2.77,2.80,100.00,,iButen,02/09/2023,15:19:36.642,442585.7524
A,14.80,23.64,2.77,2.80,100.00,,iButen,02/09/2023,15:19:36.955,442898.2987
A,14.80,23.64,2.72,2.75,100.00,,iButen,02/09/2023,15:19:37.267,443209.8055
A,14.80,23.64,2.74,2.77,100.00,,iButen,02/09/2023,15:19:37.580,443523.6065
A,14.80,23.64,2.73,2.76,100.00,,iButen,02/09/2023,15:19:37.893,443836.1512
A,14.80,23.64,2.70,2.73,100.00,,iButen,02/09/2023,15:19:38.205,444147.2816
A,14.80,23.64,2.61,2.64,100.00,,iButen,02/09/2023,15:19:38.518,444461.1953
A,14.80,23.64,2.82,2.85,100.00,,iButen,02/09/2023,15:19:38.830,444772.5538
A,14.80,23.64,3.08,3.11,100.00,,iButen,02/09/2023,15:19:39.143,445086.0927
A,14.80,23.64,3.08,3.11,100.00,,iButen,02/09/2023,15:19:39.455,445398.2597
A,14.80,23.64,2.74,2.77,100.00,,iButen,02/09/2023,15:19:39.768,445710.4123
A,14.80,23.64,2.47,2.50,100.00,,iButen,02/09/2023,15:19:40.081,446023.5823
A,14.80,23.64,2.50,2.53,100.00,,iButen,02/09/2023,15:19:40.393,446336.3326
A,14.80,23.64,2.54,2.57,100.00,,iButen,02/09/2023,15:19:40.706,446647.6799
A,14.80,23.64,2.64,2.68,100.00,,iButen,02/09/2023,15:19:41.018,446961.4746
A,14.80,23.64,2.79,2.83,100.00,,iButen,02/09/2023,15:19:41.331,447273.9977
A,14.80,23.64,2.88,2.92,100.00,,iButen,02/09/2023,15:19:41.643,447586.5751
A,14.80,23.64,2.88,2.92,100.00,,iButen,02/09/2023,15:19:41.956,447899.0967
A,14.80,23.64,2.71,2.75,100.00,,iButen,02/09/2023,15:19:42.268,448211.7388
A,14.80,23.64,2.26,2.30,100.00,,iButen,02/09/2023,15:19:42.581,448524.1324
A,14.80,23.64,2.28,2.30,100.00,,iButen,02/09/2023,15:19:42.893,448836.5602
A,14.80,23.64,2.42,2.45,100.00,,iButen,02/09/2023,15:19:43.206,449147.9003
A,14.80,23.64,2.66,2.69,100.00,,iButen,02/09/2023,15:19:43.518,449461.7485
A,14.80,23.64,2.92,2.95,100.00,,iButen,02/09/2023,15:19:43.831,449774.2142
A,14.80,23.64,2.82,2.85,100.00,,iButen,02/09/2023,15:19:44.143,450085.3301
A,14.80,23.64,2.82,2.85,100.00,,iButen,02/09/2023,15:19:44.456,450398.0197
A,14.80,23.64,2.16,2.19,100.00,,iButen,02/09/2023,15:19:44.769,450711.9339
A,14.80,23.64,2.23,2.26,100.00,,iButen,02/09/2023,15:19:45.081,451024.7746
A,14.80,23.64,2.67,2.70,100.00,,iButen,02/09/2023,15:19:45.394,451337.203
A,14.80,23.64,3.36,3.40,100.00,,iButen,02/09/2023,15:19:45.706,451648.2929
A,14.80,23.64,3.36,3.40,100.00,,iButen,02/09/2023,15:19:46.019,451960.8133
A,14.80,23.64,2.65,2.68,100.00,,iButen,02/09/2023,15:19:46.332,452274.9156
A,14.80,23.64,2.40,2.43,100.00,,iButen,02/09/2023,15:19:46.644,452587.3356
A,14.80,23.64,2.39,2.41,100.00,,iButen,02/09/2023,15:19:46.957,452900.0017
A,14.80,23.64,2.79,2.82,100.00,,iButen,02/09/2023,15:19:47.269,453210.8419
A,14.80,23.64,3.46,3.50,100.00,,iButen,02/09/2023,15:19:47.582,453524.8388
A,14.80,23.64,2.82,2.85,100.00,,iButen,02/09/2023,15:19:47.894,453837.5896
A,14.80,23.64,2.64,2.67,100.00,,iButen,02/09/2023,15:19:48.207,454148.689
A,14.80,23.64,2.71,2.74,100.00,,iButen,02/09/2023,15:19:48.519,454461.3203
A,14.80,23.64,2.71,2.74,100.00,,iButen,02/09/2023,15:19:48.832,454774.0988
A,14.80,23.64,2.78,2.81,100.00,,iButen,02/09/2023,15:19:49.144,455087.2778
A,14.80,23.64,2.43,2.46,100.00,,iButen,02/09/2023,15:19:49.457,455400.046
A,14.80,23.64,2.47,2.50,100.00,,iButen,02/09/2023,15:19:49.770,455712.6082
A,14.80,23.64,2.45,2.48,100.00,,iButen,02/09/2023,15:19:50.082,456025.5564
A,14.80,23.64,2.74,2.77,100.00,,iButen,02/09/2023,15:19:50.395,456338.1285
A,14.80,23.64,2.94,2.97,100.00,,iButen,02/09/2023,15:19:50.707,456649.3671
A,14.80,23.64,2.87,2.91,100.00,,iButen,02/09/2023,15:19:51.020,456961.9112
A,14.80,23.64,2.87,2.91,100.00,,iButen,02/09/2023,15:19:51.332,457275.7263
A,14.80,23.64,3.31,3.35,100.00,,iButen,02/09/2023,15:19:51.645,457588.3109
A,14.80,23.64,2.63,2.66,100.00,,iButen,02/09/2023,15:19:51.957,457900.8376
A,14.80,23.64,2.92,2.95,100.00,,iButen,02/09/2023,15:19:52.270,458212.2264
A,14.80,23.64,3.84,3.88,100.00,,iButen,02/09/2023,15:19:52.583,458525.8691
A,14.80,23.64,3.35,3.39,100.00,,iButen,02/09/2023,15:19:52.895,458838.3303
A,14.80,23.64,2.38,2.41,100.00,,iButen,02/09/2023,15:19:53.208,459149.5908
A,14.80,23.64,3.05,3.09,100.00,,iButen,02/09/2023,15:19:53.520,459461.8287
A,14.80,23.64,3.05,3.09,100.00,,iButen,02/09/2023,15:19:53.833,459776.0161
A,14.80,23.64,2.14,2.16,100.00,,iButen,02/09/2023,15:19:54.145,460088.5422
A,14.80,23.64,2.22,2.25,100.00,,iButen,02/09/2023,15:19:54.458,460401.0487
A,14.80,23.64,2.44,2.46,100.00,,iButen,02/09/2023,15:19:54.770,460713.6084
A,14.80,23.64,3.01,3.05,100.00,,iButen,02/09/2023,15:19:55.083,461026.1243
A,14.80,23.64,3.09,3.13,100.00,,iButen,02/09/2023,15:19:55.395,461337.0735
A,14.80,23.64,2.78,2.81,100.00,,iButen,02/09/2023,15:19:55.708,461649.6137
A,14.80,23.64,2.78,2.81,100.00,,iButen,02/09/2023,15:19:56.021,461963.732
A,14.80,23.64,2.78,2.81,100.00,,iButen,02/09/2023,15:19:56.333,462276.4783
A,14.80,23.64,2.57,2.60,100.00,,iButen,02/09/2023,15:19:56.646,462589.0543
A,14.80,23.64,3.52,3.56,100.00,,iButen,02/09/2023,15:19:56.958,462901.3905
A,14.80,23.64,3.10,3.14,100.00,,iButen,02/09/2023,15:19:57.271,463213.2718
A,14.80,23.64,3.54,3.58,100.00,,iButen,02/09/2023,15:19:57.583,463526.7774
A,14.80,23.64,3.37,3.41,100.00,,iButen,02/09/2023,15:19:57.896,463839.1659
A,14.80,23.64,3.11,3.14,100.00,,iButen,02/09/2023,15:19:58.208,464152.1826
A,14.80,23.64,3.11,3.14,100.00,,iButen,02/09/2023,15:19:58.521,464464.4097
A,14.80,23.64,3.02,3.05,100.00,,iButen,02/09/2023,15:19:58.833,464776.7748
A,14.80,23.64,2.88,2.92,100.00,,iButen,02/09/2023,15:19:59.146,465088.6831
A,14.80,23.64,3.41,3.45,100.00,,iButen,02/09/2023,15:19:59.458,465401.8444
A,14.80,23.64,3.00,3.03,100.00,,iButen,02/09/2023,15:19:59.771,465714.3831
A,14.80,23.64,3.17,3.21,100.00,,iButen,02/09/2023,15:20:00.084,466026.9073
A,14.80,23.64,2.83,2.87,100.00,,iButen,02/09/2023,15:20:00.396,466339.4415
A,14.80,23.64,2.83,2.87,100.00,,iButen,02/09/2023,15:20:00.708,466650.7234
A,14.80,23.64,3.01,3.05,100.00,,iButen,02/09/2023,15:20:01.021,466964.2753
A,14.80,23.64,3.28,3.31,100.00,,iButen,02/09/2023,15:20:01.334,467277.0225
A,14.80,23.64,3.38,3.42,100.00,,iButen,02/09/2023,15:20:01.646,467589.6249
A,14.80,23.64,2.69,2.72,100.00,,iButen,02/09/2023,15:20:01.959,467900.4428
A,14.80,23.64,2.75,2.79,100.00,,iButen,02/09/2023,15:20:02.271,468214.714
A,14.80,23.64,3.79,3.84,100.00,,iButen,02/09/2023,15:20:02.584,468527.1734
A,14.80,23.64,3.78,3.82,100.00,,iButen,02/09/2023,15:20:02.896,468839.7392
A,14.80,23.64,3.78,3.82,100.00,,iButen,02/09/2023,15:20:03.209,469150.7647
A,14.80,23.64,3.48,3.52,100.00,,iButen,02/09/2023,15:20:03.521,469464.5831
A,14.80,23.64,3.96,4.01,100.00,,iButen,02/09/2023,15:20:03.834,469777.0888
A,14.80,23.64,3.20,3.23,100.00,,iButen,02/09/2023,15:20:04.146,470089.8579
A,14.80,23.64,3.25,3.29,100.00,,iButen,02/09/2023,15:20:04.459,470402.3918
A,14.80,23.64,3.70,3.75,100.00,,iButen,02/09/2023,15:20:04.771,470713.4576
A,14.80,23.64,3.59,3.65,100.00,,iButen,02/09/2023,15:20:05.084,471027.4446
A,14.80,23.64,3.15,3.19,100.00,,iButen,02/09/2023,15:20:05.397,471339.9406
A,14.80,23.64,3.15,3.19,100.00,,iButen,02/09/2023,15:20:05.709,471650.8757
A,14.80,23.64,3.82,3.88,100.00,,iButen,02/09/2023,15:20:06.022,471965.0358
A,14.80,23.64,4.31,4.36,100.00,,iButen,02/09/2023,15:20:06.334,472277.5183
A,14.80,23.64,4.71,4.77,100.00,,iButen,02/09/2023,15:20:06.647,472590.1588
A,14.80,23.64,3.84,3.89,100.00,,iButen,02/09/2023,15:20:06.959,472901.1916
A,14.80,23.64,3.84,3.89,100.00,,iButen,02/09/2023,15:20:07.272,473214.0106
A,14.80,23.64,3.42,3.46,100.00,,iButen,02/09/2023,15:20:07.584,473527.7524
A,14.80,23.64,3.72,3.76,100.00,,iButen,02/09/2023,15:20:07.897,473840.2307
A,14.80,23.64,-7.60,-7.69,100.00,,iButen,02/09/2023,15:20:08.209,474151.3344
A,14.80,23.64,0.12,0.12,100.00,,iButen,02/09/2023,15:20:08.522,474465.2739
A,14.80,23.64,0.14,0.14,100.00,,iButen,02/09/2023,15:20:08.834,474777.8685
A,14.80,23.64,0.13,0.13,100.00,,iButen,02/09/2023,15:20:09.147,475090.3997
A,14.80,23.64,0.11,0.11,100.00,,iButen,02/09/2023,15:20:09.459,475401.4141
A,14.80,23.64,0.15,0.15,100.00,,iButen,02/09/2023,15:20:09.772,475714.7055
A,14.80,23.64,0.15,0.15,100.00,,iButen,02/09/2023,15:20:10.085,476028.0374
A,14.80,23.64,0.12,0.12,100.00,,iButen,02/09/2023,15:20:10.397,476341.1437
A,14.80,23.64,1.50,1.56,100.00,,iButen,02/09/2023,15:20:10.710,476653.5833
A,14.80,23.64,9.24,9.35,100.00,,iButen,02/09/2023,15:20:11.022,476965.5336
A,14.80,23.64,6.86,6.93,100.00,,iButen,02/09/2023,15:20:11.335,477278.3566
A,14.80,23.64,6.48,6.56,100.00,,iButen,02/09/2023,15:20:11.648,477590.797
A,14.80,23.64,6.97,7.05,100.00,,iButen,02/09/2023,15:20:11.960,477902.0942
A,14.80,23.64,7.16,7.25,100.00,,iButen,02/09/2023,15:20:12.272,478214.8823
A,14.80,23.64,7.16,7.25,100.00,,iButen,02/09/2023,15:20:12.585,478528.4678
A,14.80,23.64,6.60,6.68,100.00,,iButen,02/09/2023,15:20:12.898,478840.9792
A,14.80,23.64,6.33,6.41,100.00,,iButen,02/09/2023,15:20:13.210,479154.4596
A,14.80,23.64,5.79,5.86,100.00,,iButen,02/09/2023,15:20:13.523,479466.2026
A,14.80,23.64,6.20,6.27,100.00,,iButen,02/09/2023,15:20:13.835,479778.202
A,14.80,23.64,4.07,4.12,100.00,,iButen,02/09/2023,15:20:14.148,480091.1382
A,14.80,23.64,5.57,5.63,100.00,,iButen,02/09/2023,15:20:14.460,480402.482
A,14.80,23.64,5.57,5.63,100.00,,iButen,02/09/2023,15:20:14.773,480715.1168
A,14.80,23.64,13.07,13.17,100.00,,iButen,02/09/2023,15:20:15.086,481028.8042
A,14.80,23.64,15.06,15.23,100.00,,iButen,02/09/2023,15:20:15.398,481341.3081
A,14.80,23.64,18.04,18.24,100.00,,iButen,02/09/2023,15:20:15.711,481653.9513
A,14.80,23.64,12.52,12.66,100.00,,iButen,02/09/2023,15:20:16.023,481966.6111
A,14.80,23.64,8.43,8.52,100.00,,iButen,02/09/2023,15:20:16.336,482278.9843
A,14.80,23.64,6.88,6.95,100.00,,iButen,02/09/2023,15:20:16.648,482591.5401
A,14.80,23.64,6.93,7.01,100.00,,iButen,02/09/2023,15:20:16.961,482904.0926
A,14.80,23.64,6.18,6.25,100.00,,iButen,02/09/2023,15:20:17.273,483215.2089
A,14.80,23.64,6.18,6.25,100.00,,iButen,02/09/2023,15:20:17.586,483529.0781
A,14.80,23.64,4.79,4.84,100.00,,iButen,02/09/2023,15:20:17.898,483841.4305
A,14.80,23.64,6.11,6.17,100.00,,iButen,02/09/2023,15:20:18.211,484154.9992
A,14.80,23.64,4.98,5.04,100.00,,iButen,02/09/2023,15:20:18.523,484465.245
A,14.80,23.64,8.80,8.94,100.00,,iButen,02/09/2023,15:20:18.836,484777.8883
A,14.80,23.64,17.68,17.89,100.00,,iButen,02/09/2023,15:20:19.148,485091.6006
A,14.80,23.64,21.43,21.66,100.00,,iButen,02/09/2023,15:20:19.461,485404.3602
A,14.80,23.64,23.50,23.76,100.00,,iButen,02/09/2023,15:20:19.774,485715.6949
A,14.80,23.64,23.50,23.76,100.00,,iButen,02/09/2023,15:20:20.086,486027.9707
A,14.80,23.64,25.65,25.95,100.00,,iButen,02/09/2023,15:20:20.399,486342.0682
A,14.79,23.64,29.36,29.66,100.00,,iButen,02/09/2023,15:20:20.711,486654.6893
A,14.79,23.64,31.17,31.54,100.00,,iButen,02/09/2023,15:20:21.024,486967.3587
A,14.79,23.64,35.57,35.98,100.00,,iButen,02/09/2023,15:20:21.337,487279.8902
A,14.79,23.64,38.63,39.06,100.00,,iButen,02/09/2023,15:20:21.649,487590.9908
A,14.79,23.64,38.63,39.06,100.00,,iButen,02/09/2023,15:20:21.962,487904.9234
A,14.79,23.64,40.05,40.54,100.00,,iButen,02/09/2023,15:20:22.274,488216.3582
A,14.79,23.64,40.23,40.69,100.00,,iButen,02/09/2023,15:20:22.587,488530.0366
A,14.79,23.64,40.88,41.33,100.00,,iButen,02/09/2023,15:20:22.899,488841.2145
A,14.79,23.64,45.36,45.82,100.00,,iButen,02/09/2023,15:20:23.211,489153.7192
A,14.79,23.64,45.62,46.05,100.00,,iButen,02/09/2023,15:20:23.524,489467.4003
A,14.79,23.64,45.23,45.74,100.00,,iButen,02/09/2023,15:20:23.837,489780.1842
A,14.79,23.64,44.50,44.98,100.00,,iButen,02/09/2023,15:20:24.149,490091.2485
A,14.79,23.64,44.50,44.98,100.00,,iButen,02/09/2023,15:20:24.462,490405.4088
A,14.79,23.64,45.58,46.08,100.00,,iButen,02/09/2023,15:20:24.775,490716.8097
A,14.79,23.64,48.37,48.90,100.00,,iButen,02/09/2023,15:20:25.087,491030.4538
A,14.79,23.64,50.31,50.91,100.00,,iButen,02/09/2023,15:20:25.400,491342.9862
A,14.79,23.64,51.67,52.27,100.00,,iButen,02/09/2023,15:20:25.712,491655.7529
A,14.79,23.64,52.95,53.55,100.00,,iButen,02/09/2023,15:20:26.025,491968.0723
A,14.79,23.64,54.38,54.99,100.00,,iButen,02/09/2023,15:20:26.337,492279.3517
A,14.79,23.64,54.38,54.99,100.00,,iButen,02/09/2023,15:20:26.650,492591.6753
A,14.79,23.64,54.00,54.59,100.00,,iButen,02/09/2023,15:20:26.962,492905.4565
A,14.79,23.64,53.74,54.36,100.00,,iButen,02/09/2023,15:20:27.275,493217.0989
A,14.79,23.64,55.19,55.79,100.00,,iButen,02/09/2023,15:20:27.587,493530.7538
A,14.79,23.64,53.89,54.50,100.00,,iButen,02/09/2023,15:20:27.900,493843.0618
A,14.79,23.64,55.74,56.38,100.00,,iButen,02/09/2023,15:20:28.212,494156.7086
A,14.79,23.64,56.50,57.14,100.00,,iButen,02/09/2023,15:20:28.525,494467.2753
A,14.79,23.64,59.48,60.15,100.00,,iButen,02/09/2023,15:20:28.838,494781.2118
A,14.79,23.64,59.48,60.15,100.00,,iButen,02/09/2023,15:20:29.150,495092.768
A,14.79,23.64,56.72,57.34,100.00,,iButen,02/09/2023,15:20:29.463,495406.2423
A,14.79,23.64,57.52,58.18,100.00,,iButen,02/09/2023,15:20:29.775,495717.5608
A,14.79,23.64,55.43,56.05,100.00,,iButen,02/09/2023,15:20:30.088,496031.1611
A,14.79,23.64,56.68,57.33,100.00,,iButen,02/09/2023,15:20:30.400,496343.5117
A,14.79,23.64,57.75,58.41,100.00,,iButen,02/09/2023,15:20:30.713,496656.7349
A,14.79,23.64,57.75,58.39,100.00,,iButen,02/09/2023,15:20:31.026,496968.901
A,14.79,23.64,58.31,58.98,100.00,,iButen,02/09/2023,15:20:31.338,497280.9704
A,14.79,23.64,57.21,57.85,100.00,,iButen,02/09/2023,15:20:31.651,497593.9967
A,14.79,23.64,57.21,57.85,100.00,,iButen,02/09/2023,15:20:31.963,497906.594
A,14.79,23.64,56.25,56.88,100.00,,iButen,02/09/2023,15:20:32.276,498217.9342
A,14.79,23.64,57.78,58.43,100.00,,iButen,02/09/2023,15:20:32.588,498531.3644
A,14.79,23.64,57.89,58.52,100.00,,iButen,02/09/2023,15:20:32.901,498844.1504
A,14.79,23.64,57.07,57.71,100.00,,iButen,02/09/2023,15:20:33.213,499157.1169
A,14.79,23.64,60.05,60.71,100.00,,iButen,02/09/2023,15:20:33.526,499469.2431
A,14.79,23.64,57.30,57.95,100.00,,iButen,02/09/2023,15:20:33.838,499781.6628
A,14.79,23.64,58.84,59.50,100.00,,iButen,02/09/2023,15:20:34.151,500094.2775
A,14.79,23.64,58.84,59.50,100.00,,iButen,02/09/2023,15:20:34.463,500406.7835
A,14.79,23.64,57.40,58.04,100.00,,iButen,02/09/2023,15:20:34.776,500718.0671
A,14.79,23.64,57.12,57.76,100.00,,iButen,02/09/2023,15:20:35.088,501031.86
A,14.79,23.64,54.48,55.09,100.00,,iButen,02/09/2023,15:20:35.401,501344.3945
A,14.79,23.64,54.23,54.85,100.00,,iButen,02/09/2023,15:20:35.714,501656.968
A,14.79,23.64,53.04,53.64,100.00,,iButen,02/09/2023,15:20:36.026,501969.4358
A,14.79,23.64,53.04,53.64,100.00,,iButen,02/09/2023,15:20:36.338,502280.3175
A,14.79,23.64,53.71,54.32,100.00,,iButen,02/09/2023,15:20:36.651,502594.3639
A,14.79,23.64,53.27,53.87,100.00,,iButen,02/09/2023,15:20:36.964,502907.0679
A,14.79,23.64,53.50,54.10,100.00,,iButen,02/09/2023,15:20:37.276,503218.4981
A,14.79,23.64,54.27,54.89,100.00,,iButen,02/09/2023,15:20:37.589,503532.154
A,14.79,23.64,54.32,54.93,100.00,,iButen,02/09/2023,15:20:37.901,503844.6852
A,14.79,23.64,52.68,53.27,100.00,,iButen,02/09/2023,15:20:38.214,504158.0096
A,14.79,23.64,50.41,50.97,100.00,,iButen,02/09/2023,15:20:38.526,504469.8026
A,14.79,23.64,50.25,50.82,100.00,,iButen,02/09/2023,15:20:38.839,504780.7184
A,14.79,23.64,50.25,50.82,100.00,,iButen,02/09/2023,15:20:39.151,505093.4182
A,14.79,23.64,53.59,54.20,100.00,,iButen,02/09/2023,15:20:39.464,505407.3183
A,14.79,23.64,50.48,51.04,100.00,,iButen,02/09/2023,15:20:39.776,505718.7179
A,14.79,23.64,51.45,52.03,100.00,,iButen,02/09/2023,15:20:40.089,506031.0673
A,14.79,23.64,48.55,49.08,100.00,,iButen,02/09/2023,15:20:40.402,506344.9519
A,14.79,23.64,46.50,47.04,100.00,,iButen,02/09/2023,15:20:40.714,506657.6035
