Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:08.140,208156.492
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:08.453,208468.9949
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:08.765,208780.1755
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:09.078,209093.3635
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:09.390,209405.2367
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:09.703,209719.1131
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:10.015,210030.8381
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:10.328,210344.5901
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:10.641,210656.3521
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:10.953,210967.6886
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:11.266,211281.1597
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:11.579,211593.5463
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:11.891,211907.213
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:12.204,212219.697
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:12.516,212531.0248
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:12.829,212845.8144
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:13.141,213156.6383
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:13.454,213469.9783
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:13.767,213782.828
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:14.079,214094.2502
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:14.392,214407.6398
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:14.704,214720.3164
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:15.017,215034.3839
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:15.329,215345.8554
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:15.642,215656.9614
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:15.954,215970.4764
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:16.267,216283.2071
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:16.579,216593.9225
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:16.892,216907.9164
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:17.205,217219.3818
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:17.517,217533.5945
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:17.830,217845.7807
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:18.142,218158.216
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:18.455,218470.5336
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:18.767,218781.6484
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:19.080,219094.5299
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:19.392,219408.2988
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:19.705,219721.402
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:20.018,220035.5963
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:20.330,220345.0014
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:20.643,220658.8289
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:20.955,220971.3739
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:21.268,221283.8357
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:21.580,221595.7806
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:21.893,221908.1177
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:22.206,222221.9517
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:22.518,222532.7853
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:22.831,222845.2858
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:23.143,223159.4585
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:23.456,223471.9906
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:23.769,223783.2856
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:24.081,224095.9391
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:24.394,224409.8534
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:24.706,224722.3726
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:25.019,225033.2289
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:25.331,225347.4437
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:25.644,225659.9968
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:25.957,225972.8444
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:26.269,226285.3792
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:26.582,226596.2926
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:26.894,226910.3262
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:27.207,227222.897
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:27.520,227534.108
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:27.832,227848.0213
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:28.145,228160.493
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:28.457,228473.0927
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:28.770,228785.5719
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:29.082,229096.458
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:29.395,229410.6628
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:29.707,229723.0168
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:30.020,230034.6838
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:30.332,230346.8869
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:30.645,230660.8498
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:30.957,230973.3699
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:31.270,231284.6262
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:31.582,231597.1616
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:31.895,231910.9515
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:32.208,232223.8513
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:32.520,232536.1265
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:32.833,232847.7172
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:33.145,233160.862
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:33.458,233473.9827
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:33.771,233786.44
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:34.083,234098.4336
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:34.396,234410.2031
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:34.708,234724.1036
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:35.020,235036.3926
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:35.333,235349.2399
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:35.646,235662.0875
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:35.959,235974.5252
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:36.271,236287.1078
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:36.584,236598.319
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:36.897,236912.5136
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:37.209,237225.0454
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:37.522,237536.2551
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:37.834,237850.1378
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:38.147,238162.6882
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:38.460,238475.4421
A,14.78,23.97,126.31,127.33,100.00,,iButen,02/09/2023,16:29:38.772,238786.3793
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:39.085,239099.3492
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:39.397,239413.0483
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:39.710,239724.249
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:40.022,240036.9163
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:40.335,240350.9997
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:40.648,240663.5907
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:40.960,240976.3578
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:41.273,241288.9373
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:41.586,241600.3105
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:41.898,241914.2179
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:42.211,242226.6836
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:42.523,242537.868
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:42.836,242852.3718
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:43.148,243163.6287
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:43.461,243476.8717
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:43.774,243790.6625
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:44.086,244101.959
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:44.398,244414.3235
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:44.711,244727.0809
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:45.023,245037.9403
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:45.336,245352.0487
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:45.649,245664.8788
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:45.962,245977.4656
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:46.274,246288.4343
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:46.587,246602.571
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:46.899,246915.0688
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:47.212,247227.6442
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:47.524,247538.6165
A,14.78,23.97,126.80,127.96,100.00,,iButen,02/09/2023,16:29:47.837,247852.6053
A,14.78,23.97,125.45,126.59,100.00,,iButen,02/09/2023,16:29:48.149,248165.1359
A,14.78,23.97,127.98,128.00,100.00,,iButen,02/09/2023,16:29:48.462,248477.7584
A,14.78,23.97,127.98,128.00,100.00,,iButen,02/09/2023,16:29:48.775,248788.918
A,14.78,23.97,128.00,128.00,100.00,,iButen,02/09/2023,16:29:49.087,249101.5252
A,14.78,23.97,126.46,127.62,100.00,,iButen,02/09/2023,16:29:49.400,249414.3187
A,14.78,23.97,125.31,126.51,100.00,,iButen,02/09/2023,16:29:49.713,249728.5701
A,14.78,23.97,121.32,122.43,100.00,,iButen,02/09/2023,16:29:50.025,250040.9053
A,14.78,23.97,120.19,121.34,100.00,,iButen,02/09/2023,16:29:50.338,250353.6321
A,14.78,23.97,123.62,124.80,100.00,,iButen,02/09/2023,16:29:50.650,250666.0747
A,14.78,23.97,122.15,123.26,100.00,,iButen,02/09/2023,16:29:50.963,250978.7354
A,14.78,23.97,122.15,123.26,100.00,,iButen,02/09/2023,16:29:51.275,251289.6212
A,14.78,23.97,120.28,121.41,100.00,,iButen,02/09/2023,16:29:51.588,251603.3056
A,14.78,23.97,120.10,121.20,100.00,,iButen,02/09/2023,16:29:51.900,251916.2436
A,14.78,23.97,119.65,120.76,100.00,,iButen,02/09/2023,16:29:52.213,252229.1756
A,14.78,23.97,116.28,117.38,100.00,,iButen,02/09/2023,16:29:52.526,252539.9737
A,14.78,23.97,117.30,118.41,100.00,,iButen,02/09/2023,16:29:52.838,252853.8348
A,14.78,23.97,119.63,120.75,100.00,,iButen,02/09/2023,16:29:53.151,253166.9068
A,14.78,23.97,120.21,121.34,100.00,,iButen,02/09/2023,16:29:53.463,253479.2346
A,14.78,23.97,120.21,121.34,100.00,,iButen,02/09/2023,16:29:53.776,253790.6538
A,14.78,23.97,121.59,122.73,100.00,,iButen,02/09/2023,16:29:54.089,254103.4965
A,14.78,23.97,123.36,124.51,100.00,,iButen,02/09/2023,16:29:54.401,254416.8216
A,14.78,23.97,119.53,120.66,100.00,,iButen,02/09/2023,16:29:54.714,254729.4781
A,14.78,23.97,116.08,117.17,100.00,,iButen,02/09/2023,16:29:55.026,255040.808
A,14.78,23.97,121.15,122.29,100.00,,iButen,02/09/2023,16:29:55.339,255354.6489
A,14.78,23.97,121.39,122.54,100.00,,iButen,02/09/2023,16:29:55.651,255667.1975
A,14.78,23.97,121.39,122.54,100.00,,iButen,02/09/2023,16:29:55.964,255979.7194
A,14.78,23.97,119.20,120.32,100.00,,iButen,02/09/2023,16:29:56.276,256292.3441
A,14.78,23.97,118.68,119.78,100.00,,iButen,02/09/2023,16:29:56.589,256603.7055
A,14.78,23.97,122.74,123.93,100.00,,iButen,02/09/2023,16:29:56.902,256917.4512
A,14.78,23.97,119.49,120.61,100.00,,iButen,02/09/2023,16:29:57.214,257229.9671
A,14.78,23.97,114.12,115.20,100.00,,iButen,02/09/2023,16:29:57.527,257541.203
A,14.78,23.97,117.34,118.43,100.00,,iButen,02/09/2023,16:29:57.839,257855.1139
A,14.78,23.97,117.35,118.46,100.00,,iButen,02/09/2023,16:29:58.152,258167.64
A,14.78,23.97,117.35,118.46,100.00,,iButen,02/09/2023,16:29:58.464,258480.1483
A,14.78,23.97,113.06,114.12,100.00,,iButen,02/09/2023,16:29:58.777,258791.1907
A,14.78,23.97,110.11,111.15,100.00,,iButen,02/09/2023,16:29:59.090,259104.1083
A,14.78,23.97,111.05,112.11,100.00,,iButen,02/09/2023,16:29:59.402,259417.787
A,14.78,23.97,108.12,109.14,100.00,,iButen,02/09/2023,16:29:59.714,259730.061
A,14.78,23.97,115.86,116.92,100.00,,iButen,02/09/2023,16:30:00.027,260041.4961
A,14.78,23.97,114.33,115.41,100.00,,iButen,02/09/2023,16:30:00.340,260355.3484
A,14.78,23.97,114.33,115.41,100.00,,iButen,02/09/2023,16:30:00.652,260667.8697
A,14.78,23.97,114.58,115.65,100.00,,iButen,02/09/2023,16:30:00.965,260980.4721
A,14.78,23.97,114.12,115.20,100.00,,iButen,02/09/2023,16:30:01.277,261292.9597
A,14.78,23.97,113.10,114.14,100.00,,iButen,02/09/2023,16:30:01.590,261605.5573
A,14.78,23.97,108.36,109.37,100.00,,iButen,02/09/2023,16:30:01.902,261918.0603
A,14.78,23.97,105.23,106.22,100.00,,iButen,02/09/2023,16:30:02.215,262230.4992
A,14.78,23.97,111.73,112.77,100.00,,iButen,02/09/2023,16:30:02.527,262542.9559
A,14.78,23.97,110.32,111.36,100.00,,iButen,02/09/2023,16:30:02.840,262856.3987
A,14.78,23.97,110.32,111.36,100.00,,iButen,02/09/2023,16:30:03.152,263167.9726
A,14.78,23.97,111.95,113.02,100.00,,iButen,02/09/2023,16:30:03.465,263480.7021
A,14.78,23.97,114.21,115.26,100.00,,iButen,02/09/2023,16:30:03.778,263791.9548
A,14.78,23.97,113.84,114.92,100.00,,iButen,02/09/2023,16:30:04.090,264104.4908
A,14.78,23.97,113.31,114.38,100.00,,iButen,02/09/2023,16:30:04.403,264418.299
A,14.78,23.97,108.62,109.69,100.00,,iButen,02/09/2023,16:30:04.715,264730.8509
A,14.78,23.97,111.36,112.42,100.00,,iButen,02/09/2023,16:30:05.027,265042.9458
A,14.78,23.97,113.75,114.80,100.00,,iButen,02/09/2023,16:30:05.340,265355.9443
A,14.78,23.97,113.75,114.80,100.00,,iButen,02/09/2023,16:30:05.653,265668.2627
A,14.78,23.97,111.77,112.84,100.00,,iButen,02/09/2023,16:30:05.965,265980.7894
A,14.78,23.97,111.41,112.48,100.00,,iButen,02/09/2023,16:30:06.278,266292.6076
A,14.78,23.97,112.23,113.27,100.00,,iButen,02/09/2023,16:30:06.590,266605.0724
A,14.78,23.97,111.68,112.75,100.00,,iButen,02/09/2023,16:30:06.903,266917.0215
A,14.78,23.97,106.26,107.27,100.00,,iButen,02/09/2023,16:30:07.215,267231.1128
A,14.78,23.97,112.64,113.70,100.00,,iButen,02/09/2023,16:30:07.528,267542.0449
A,14.78,23.97,111.08,112.12,100.00,,iButen,02/09/2023,16:30:07.841,267856.1442
A,14.78,23.97,111.08,112.12,100.00,,iButen,02/09/2023,16:30:08.153,268168.9834
A,14.78,23.97,111.67,112.71,100.00,,iButen,02/09/2023,16:30:08.466,268481.3082
A,14.78,23.97,109.07,110.07,100.00,,iButen,02/09/2023,16:30:08.778,268793.8189
A,14.78,23.97,108.79,109.82,100.00,,iButen,02/09/2023,16:30:09.090,269104.7065
A,14.78,23.97,108.16,109.18,100.00,,iButen,02/09/2023,16:30:09.403,269418.7831
A,14.78,23.97,101.41,102.39,100.00,,iButen,02/09/2023,16:30:09.716,269731.402
A,14.78,23.97,104.56,105.55,100.00,,iButen,02/09/2023,16:30:10.028,270043.7673
A,14.78,23.97,106.85,107.89,100.00,,iButen,02/09/2023,16:30:10.341,270356.4638
A,14.78,23.97,104.53,105.52,100.00,,iButen,02/09/2023,16:30:10.653,270667.4007
A,14.78,23.97,104.53,105.52,100.00,,iButen,02/09/2023,16:30:10.966,270979.8991
A,14.78,23.97,102.32,103.28,100.00,,iButen,02/09/2023,16:30:11.278,271292.7245
A,14.78,23.97,102.17,103.14,100.00,,iButen,02/09/2023,16:30:11.591,271605.6952
A,14.78,23.97,103.07,104.05,100.00,,iButen,02/09/2023,16:30:11.903,271919.1314
A,14.78,23.97,100.63,101.61,100.00,,iButen,02/09/2023,16:30:12.216,272230.056
A,14.78,23.97,103.04,104.02,100.00,,iButen,02/09/2023,16:30:12.529,272542.8057
A,14.78,23.97,103.96,104.95,100.00,,iButen,02/09/2023,16:30:12.841,272856.7773
A,14.78,23.97,103.39,104.40,100.00,,iButen,02/09/2023,16:30:13.154,273168.2767
A,14.78,23.97,103.39,104.40,100.00,,iButen,02/09/2023,16:30:13.466,273480.1526
A,14.78,23.97,103.17,104.11,100.00,,iButen,02/09/2023,16:30:13.779,273794.4087
A,14.78,23.97,99.34,100.29,100.00,,iButen,02/09/2023,16:30:14.091,274106.3826
A,14.78,23.97,99.59,100.55,100.00,,iButen,02/09/2023,16:30:14.404,274419.4222
A,14.78,23.97,101.52,102.50,100.00,,iButen,02/09/2023,16:30:14.716,274730.7938
A,14.78,23.97,103.96,104.98,100.00,,iButen,02/09/2023,16:30:15.029,275043.1967
A,14.78,23.97,103.96,104.98,100.00,,iButen,02/09/2023,16:30:15.341,275357.0112
A,14.78,23.97,103.38,104.35,100.00,,iButen,02/09/2023,16:30:15.654,275669.4412
A,14.78,23.97,100.75,101.71,100.00,,iButen,02/09/2023,16:30:15.966,275982.1559
A,14.78,23.97,99.02,100.00,100.00,,iButen,02/09/2023,16:30:16.279,276294.6255
A,14.79,23.97,96.57,97.50,100.00,,iButen,02/09/2023,16:30:16.592,276606.3683
A,14.79,23.97,93.53,94.43,100.00,,iButen,02/09/2023,16:30:16.904,276918.5062
A,14.79,23.97,95.04,95.95,100.00,,iButen,02/09/2023,16:30:17.217,277231.202
A,14.79,23.97,93.56,94.51,100.00,,iButen,02/09/2023,16:30:17.529,277543.3023
A,14.79,23.97,93.56,94.51,100.00,,iButen,02/09/2023,16:30:17.842,277855.8474
A,14.79,23.97,94.85,95.76,100.00,,iButen,02/09/2023,16:30:18.154,278170.0471
A,14.78,23.97,98.18,99.11,100.00,,iButen,02/09/2023,16:30:18.467,278481.0146
A,14.78,23.97,100.23,101.19,100.00,,iButen,02/09/2023,16:30:18.779,278795.0713
A,14.79,23.97,94.93,95.88,100.00,,iButen,02/09/2023,16:30:19.092,279106.0542
A,14.78,23.97,95.89,96.80,100.00,,iButen,02/09/2023,16:30:19.404,279419.1574
A,14.79,23.97,95.79,96.73,100.00,,iButen,02/09/2023,16:30:19.717,279731.8199
A,14.79,23.97,92.31,93.20,100.00,,iButen,02/09/2023,16:30:20.029,280045.3174
A,14.79,23.97,92.54,93.43,100.00,,iButen,02/09/2023,16:30:20.342,280357.7456
A,14.79,23.97,93.61,94.50,100.00,,iButen,02/09/2023,16:30:20.654,280668.6374
A,14.79,23.97,93.61,94.50,100.00,,iButen,02/09/2023,16:30:20.967,280981.8281
A,14.79,23.97,90.99,91.85,100.00,,iButen,02/09/2023,16:30:21.280,281295.295
A,14.79,23.98,87.25,88.08,100.00,,iButen,02/09/2023,16:30:21.592,281606.7577
A,14.79,23.97,88.30,89.16,100.00,,iButen,02/09/2023,16:30:21.905,281920.3177
A,14.79,23.97,91.61,92.49,100.00,,iButen,02/09/2023,16:30:22.217,282231.2291
A,14.79,23.98,90.82,91.70,100.00,,iButen,02/09/2023,16:30:22.530,282544.1734
A,14.79,23.97,89.80,90.70,100.00,,iButen,02/09/2023,16:30:22.842,282858.0501
A,14.79,23.98,91.68,92.57,100.00,,iButen,02/09/2023,16:30:23.155,283170.5717
A,14.79,23.98,91.68,92.57,100.00,,iButen,02/09/2023,16:30:23.467,283483.065
A,14.79,23.98,90.49,91.36,100.00,,iButen,02/09/2023,16:30:23.780,283795.58
A,14.79,23.98,84.51,85.29,100.00,,iButen,02/09/2023,16:30:24.093,284106.7194
A,14.78,23.97,90.62,91.49,100.00,,iButen,02/09/2023,16:30:24.405,284420.6586
A,14.79,23.98,90.24,91.12,100.00,,iButen,02/09/2023,16:30:24.717,284732.277
A,14.79,23.98,91.77,92.66,100.00,,iButen,02/09/2023,16:30:25.030,285044.3974
A,14.79,23.98,87.36,88.20,100.00,,iButen,02/09/2023,16:30:25.343,285358.2134
A,14.79,23.98,86.32,87.16,100.00,,iButen,02/09/2023,16:30:25.655,285669.4054
A,14.79,23.98,86.32,87.16,100.00,,iButen,02/09/2023,16:30:25.968,285983.1466
A,14.79,23.98,89.42,90.31,100.00,,iButen,02/09/2023,16:30:26.280,286294.5056
A,14.79,23.98,89.20,90.09,100.00,,iButen,02/09/2023,16:30:26.593,286607.7979
A,14.79,23.98,85.33,86.18,100.00,,iButen,02/09/2023,16:30:26.906,286921.2185
A,14.79,23.98,87.23,88.08,100.00,,iButen,02/09/2023,16:30:27.218,287233.7587
A,14.79,23.98,88.79,89.65,100.00,,iButen,02/09/2023,16:30:27.530,287544.5844
A,14.79,23.98,91.72,92.60,100.00,,iButen,02/09/2023,16:30:27.843,287857.478
A,14.79,23.98,91.72,92.60,100.00,,iButen,02/09/2023,16:30:28.156,288169.6787
A,14.79,23.98,91.37,92.23,100.00,,iButen,02/09/2023,16:30:28.468,288483.8225
A,14.79,23.98,91.16,92.04,100.00,,iButen,02/09/2023,16:30:28.781,288796.3038
A,14.79,23.98,89.85,90.73,100.00,,iButen,02/09/2023,16:30:29.093,289107.6043
A,14.79,23.98,85.85,86.66,100.00,,iButen,02/09/2023,16:30:29.406,289421.4762
A,14.79,23.98,85.13,85.97,100.00,,iButen,02/09/2023,16:30:29.718,289733.9818
A,14.79,23.98,89.20,90.08,100.00,,iButen,02/09/2023,16:30:30.031,290046.1693
A,14.79,23.98,87.63,88.47,100.00,,iButen,02/09/2023,16:30:30.344,290359.0568
A,14.79,23.98,87.63,88.47,100.00,,iButen,02/09/2023,16:30:30.656,290669.9565
A,14.79,23.98,85.67,86.49,100.00,,iButen,02/09/2023,16:30:30.969,290984.0363
A,14.79,23.98,85.61,86.44,100.00,,iButen,02/09/2023,16:30:31.281,291296.5738
A,14.79,23.98,86.25,87.09,100.00,,iButen,02/09/2023,16:30:31.594,291607.9575
A,14.79,23.98,87.43,88.28,100.00,,iButen,02/09/2023,16:30:31.906,291922.125
A,14.79,23.98,82.23,83.05,100.00,,iButen,02/09/2023,16:30:32.219,292234.3284
A,14.79,23.98,86.84,87.69,100.00,,iButen,02/09/2023,16:30:32.531,292546.5062
A,14.79,23.98,87.09,87.93,100.00,,iButen,02/09/2023,16:30:32.844,292859.5146
A,14.79,23.98,85.27,86.06,100.00,,iButen,02/09/2023,16:30:33.156,293170.6465
A,14.79,23.98,85.27,86.06,100.00,,iButen,02/09/2023,16:30:33.469,293484.5301
A,14.79,23.98,85.17,86.00,100.00,,iButen,02/09/2023,16:30:33.781,293797.0709
A,14.79,23.98,83.36,84.15,100.00,,iButen,02/09/2023,16:30:34.094,294108.5366
A,14.79,23.98,84.12,84.94,100.00,,iButen,02/09/2023,16:30:34.406,294421.8593
A,14.79,23.98,78.69,79.48,100.00,,iButen,02/09/2023,16:30:34.719,294734.6456
A,14.79,23.98,81.30,82.14,100.00,,iButen,02/09/2023,16:30:35.032,295045.7309
A,14.79,23.98,84.29,85.11,100.00,,iButen,02/09/2023,16:30:35.344,295359.6935
A,14.79,23.98,81.64,82.40,100.00,,iButen,02/09/2023,16:30:35.657,295672.0694
A,14.79,23.98,80.93,81.72,100.00,,iButen,02/09/2023,16:30:35.969,295984.3629
A,14.79,23.98,80.66,81.44,100.00,,iButen,02/09/2023,16:30:36.282,296297.264
A,14.79,23.98,80.66,81.44,100.00,,iButen,02/09/2023,16:30:36.594,296608.9046
A,14.79,23.98,83.29,84.08,100.00,,iButen,02/09/2023,16:30:36.907,296922.3747
A,14.79,23.98,83.36,84.19,100.00,,iButen,02/09/2023,16:30:37.219,297234.8512
A,14.79,23.98,84.93,85.76,100.00,,iButen,02/09/2023,16:30:37.532,297545.7214
A,14.79,23.98,85.55,86.40,100.00,,iButen,02/09/2023,16:30:37.844,297859.928
A,14.79,23.98,85.72,86.54,100.00,,iButen,02/09/2023,16:30:38.157,298172.3201
A,14.79,23.98,84.41,85.24,100.00,,iButen,02/09/2023,16:30:38.470,298485.034
A,14.79,23.98,81.77,82.57,100.00,,iButen,02/09/2023,16:30:38.782,298797.485
